HomeTeam,AwayTeam,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day,FTR
18,26,1,1,-2,60.0,40.0,2.4,1.2,18.2,12.6,6.4,4.4,7.8,2.2,1.0,1.0,6.0,14.2,2016,23,1
10,17,2,4,7,40.0,60.0,1.4,1.8,16.2,17.2,4.8,5.2,6.8,7.0,1.0,1.6,11.6,8.6,2016,29,0
19,7,0,0,-13,60.0,40.0,2.2,0.6,15.6,6.6,5.8,1.6,7.2,3.0,1.0,1.8,11.0,21.4,2016,29,1
28,0,1,4,15,20.0,60.0,1.4,2.0,12.2,14.0,4.2,5.0,5.4,4.2,1.8,0.8,16.4,10.4,2016,29,0
30,16,1,1,2,60.0,0.0,1.2,0.8,19.0,12.6,6.2,3.2,8.6,5.4,0.6,2.8,10.2,16.0,2016,29,1
31,14,1,0,-5,20.0,20.0,1.8,1.0,13.6,10.0,5.2,2.8,3.8,5.2,2.0,2.8,11.0,18.0,2016,29,2
32,18,0,4,10,20.0,60.0,1.4,2.0,10.6,15.6,3.4,5.4,5.2,5.0,1.2,1.2,14.0,10.4,2016,29,0
11,33,2,0,4,60.0,20.0,1.8,1.2,14.4,14.2,6.4,4.2,6.8,5.4,0.6,2.2,9.6,13.0,2016,30,2
26,9,0,2,-4,60.0,40.0,2.0,1.4,22.2,17.0,7.6,5.8,5.6,5.4,0.8,1.4,8.2,12.4,2016,30,0
27,29,3,1,-3,40.0,40.0,1.2,1.6,12.0,12.2,3.4,5.4,6.6,4.0,2.0,1.4,14.4,16.6,2016,31,2
4,28,1,2,-1,60.0,0.0,1.8,0.4,12.6,7.8,4.0,2.0,6.2,3.6,0.8,1.4,12.6,20.2,2016,5,0
7,10,3,2,3,60.0,40.0,1.4,1.4,9.6,15.0,2.4,3.8,3.4,6.4,0.6,1.6,17.4,14.6,2016,5,2
9,11,5,0,-1,80.0,40.0,2.6,1.4,16.0,13.8,6.4,5.6,7.0,4.0,0.6,1.0,9.4,12.4,2016,5,2
18,20,1,1,-14,60.0,20.0,2.2,0.8,18.2,8.4,6.4,2.4,8.4,3.2,0.8,1.0,6.2,14.0,2016,5,1
33,27,1,1,-2,40.0,20.0,1.0,1.0,17.2,10.0,2.4,3.6,4.2,4.4,1.6,1.4,11.6,16.0,2016,5,1
0,30,1,1,-1,60.0,40.0,2.2,1.6,13.0,17.6,4.6,5.8,6.6,7.2,1.4,0.6,12.0,9.8,2016,6,1
14,26,2,1,12,20.0,20.0,0.6,1.0,9.0,11.8,2.8,4.4,3.6,2.4,2.0,1.0,21.0,13.0,2016,6,2
16,32,1,2,-13,60.0,20.0,1.6,0.8,12.2,11.4,3.6,3.2,4.8,4.8,0.4,1.0,12.6,13.2,2016,6,0
17,31,6,1,-5,60.0,40.0,2.4,1.2,21.4,8.8,8.4,3.2,5.4,4.0,0.8,1.0,8.0,15.4,2016,6,2
29,19,1,3,7,0.0,40.0,0.8,1.0,10.2,15.6,3.6,4.8,4.2,4.6,1.8,1.6,17.2,10.0,2016,6,0
10,18,1,2,11,20.0,80.0,1.4,2.6,14.2,16.2,5.2,6.0,6.6,5.6,1.6,1.0,12.6,11.4,2016,19,0
11,29,1,1,-1,60.0,20.0,1.6,1.0,14.8,12.4,6.0,5.4,7.6,4.2,0.6,1.8,10.2,15.0,2016,19,1
19,0,1,1,3,40.0,80.0,1.6,2.4,20.6,17.2,7.0,6.0,9.6,5.4,0.8,0.6,11.0,8.2,2016,19,1
26,17,0,0,-2,40.0,60.0,1.2,1.8,20.4,17.4,6.8,5.8,6.6,6.8,1.0,1.4,7.6,8.2,2016,19,1
27,4,0,1,-7,40.0,0.0,1.4,0.6,14.0,10.0,3.4,3.0,7.0,5.4,2.0,2.0,13.2,17.2,2016,19,0
28,14,3,0,-1,0.0,20.0,1.0,1.0,10.0,8.8,2.8,2.8,4.4,4.0,2.6,2.6,17.2,20.4,2016,19,2
30,33,3,2,-4,60.0,20.0,1.2,1.0,19.4,12.8,6.0,3.4,8.2,5.0,0.4,2.2,9.4,15.0,2016,19,2
31,16,2,1,12,40.0,0.0,1.6,0.8,13.8,10.2,4.0,2.4,3.8,4.4,1.6,2.8,11.4,17.0,2016,19,2
20,9,0,1,8,20.0,60.0,1.0,1.6,10.0,17.0,2.8,5.8,5.0,5.4,1.2,1.2,12.4,8.6,2016,20,0
32,7,4,0,-4,20.0,20.0,1.2,0.4,9.8,6.4,3.4,1.4,4.0,2.6,1.8,1.8,16.8,24.6,2016,21,2
7,18,1,2,14,60.0,80.0,1.6,2.2,11.8,15.8,3.4,5.6,4.0,5.6,1.0,1.0,15.4,11.6,2016,26,0
9,30,2,1,7,80.0,40.0,3.2,1.6,17.0,17.0,7.0,5.6,6.4,6.4,0.4,0.6,8.2,10.4,2016,26,2
14,32,1,1,4,20.0,20.0,0.6,1.0,7.4,11.0,2.2,3.6,2.8,4.8,2.0,1.2,21.2,11.4,2016,26,1
16,20,2,2,-17,60.0,0.0,1.8,0.6,11.6,7.8,3.8,2.4,5.4,3.4,0.8,1.0,12.2,15.4,2016,26,1
17,28,2,0,-9,80.0,20.0,3.4,0.6,21.4,8.2,10.0,2.2,5.2,2.8,0.8,1.2,7.6,21.4,2016,26,2
29,10,5,4,-3,0.0,40.0,1.0,1.8,8.8,16.2,3.2,4.4,3.0,7.0,2.0,2.0,16.6,13.4,2016,26,2
0,4,3,1,-14,60.0,20.0,1.8,0.8,14.2,10.2,4.0,2.4,7.0,5.0,0.8,1.8,10.8,17.0,2016,27,2
19,33,1,1,-2,20.0,20.0,1.4,1.2,20.6,13.6,7.0,3.4,10.8,5.8,1.0,2.4,9.4,14.6,2016,27,1
26,11,1,0,-5,40.0,20.0,1.0,1.0,16.2,11.4,5.6,4.2,5.6,3.6,0.8,1.8,9.6,14.4,2016,27,2
31,27,0,1,4,60.0,20.0,1.8,1.0,14.6,10.0,4.2,4.2,4.6,4.0,1.4,1.4,10.8,15.4,2016,27,0
10,26,3,0,9,20.0,20.0,1.6,1.2,13.2,13.0,4.8,5.6,6.4,4.4,1.8,1.0,12.0,11.8,2016,3,2
18,9,1,3,-6,40.0,60.0,2.0,1.4,20.0,17.0,7.0,5.6,8.2,5.0,0.8,1.0,5.8,9.8,2016,3,0
27,7,2,0,-9,40.0,0.0,1.2,0.2,15.2,6.2,4.0,1.2,6.2,2.8,1.4,2.6,12.6,24.6,2016,3,2
28,16,2,1,16,20.0,0.0,1.4,0.8,8.6,8.6,2.6,1.8,3.2,5.0,2.2,2.8,19.0,16.2,2016,3,2
30,29,5,0,-9,60.0,0.0,1.6,1.0,18.2,10.0,6.2,4.2,7.0,4.0,0.8,2.0,9.6,15.8,2016,3,2
32,31,3,1,1,40.0,40.0,1.8,1.2,10.8,10.0,3.8,4.6,3.4,4.2,1.4,2.0,15.2,16.2,2016,3,2
33,0,1,5,5,20.0,80.0,1.0,2.6,16.0,15.6,2.4,5.4,5.2,4.8,1.8,0.8,12.4,9.0,2016,3,0
4,17,4,3,8,60.0,60.0,1.8,1.8,15.2,15.2,4.8,5.2,7.8,6.0,0.6,1.0,12.2,8.2,2016,4,2
11,19,1,1,6,60.0,40.0,1.6,1.0,15.2,15.2,6.0,4.0,8.6,4.2,0.6,1.6,8.6,9.4,2016,4,1
20,14,1,0,0,20.0,0.0,0.8,0.6,10.0,9.8,2.6,3.4,3.6,5.0,1.2,3.2,12.6,20.0,2016,5,2
0,27,3,1,-7,60.0,40.0,2.0,1.2,14.0,11.2,4.2,4.2,6.4,4.2,0.8,1.2,10.4,13.4,2016,10,2
7,4,3,2,2,60.0,20.0,1.6,0.8,11.2,10.0,4.0,2.4,4.0,6.2,1.2,2.2,17.4,15.4,2016,10,2
14,10,3,3,3,20.0,20.0,0.8,2.2,7.8,16.2,2.6,4.4,3.0,7.0,2.0,2.8,17.6,14.6,2016,10,1
16,18,4,2,-3,40.0,80.0,1.8,2.2,11.2,16.4,3.2,5.4,5.0,6.4,1.0,1.0,11.6,10.8,2016,10,2
29,28,3,0,-5,20.0,20.0,1.6,0.4,11.2,8.4,4.6,2.0,4.8,2.6,2.4,1.4,13.4,23.6,2016,10,2
31,11,3,2,2,60.0,0.0,1.6,0.4,14.0,10.0,3.4,2.6,4.6,3.2,1.0,2.0,11.6,15.6,2016,10,2
9,32,1,0,-4,80.0,20.0,3.0,1.2,14.4,10.8,6.0,3.6,5.2,5.0,0.6,1.2,9.4,11.0,2016,11,2
17,33,2,2,1,80.0,20.0,3.0,1.2,23.4,13.0,9.2,3.4,6.8,5.8,0.6,2.0,6.4,13.6,2016,11,1
19,30,1,0,2,20.0,20.0,1.4,1.0,21.2,15.4,8.0,5.2,11.6,6.4,0.8,1.0,7.0,9.2,2016,11,2
26,20,1,0,-12,60.0,0.0,1.0,1.0,16.4,7.6,5.6,2.4,5.6,3.2,0.6,1.4,11.2,15.0,2016,11,2
4,16,1,0,15,60.0,0.0,2.4,0.8,15.2,9.6,5.4,2.2,6.6,4.4,1.2,2.4,11.8,17.2,2016,13,2
11,0,2,1,9,40.0,80.0,1.6,3.0,13.6,17.4,5.4,6.0,8.0,4.8,0.8,0.8,9.0,8.2,2016,13,2
10,19,1,2,10,40.0,20.0,2.0,1.0,10.2,11.4,4.6,2.6,5.2,3.6,1.6,1.8,13.4,10.4,2016,14,0
18,31,2,0,-9,20.0,20.0,1.6,0.6,18.4,10.8,7.0,4.0,9.0,4.2,1.2,2.2,6.0,14.6,2016,14,2
20,17,0,3,10,40.0,60.0,0.8,2.2,10.8,14.6,2.6,5.2,5.0,6.8,0.8,1.6,11.4,8.4,2016,14,0
27,26,0,0,3,60.0,20.0,1.6,1.0,14.2,14.2,4.4,5.2,5.0,6.0,0.6,1.2,11.4,10.2,2016,14,1
28,9,0,1,7,40.0,80.0,1.8,1.6,10.8,13.4,3.4,5.0,2.8,3.2,1.8,0.8,18.4,11.4,2016,14,0
30,14,3,0,-15,80.0,0.0,2.4,0.4,21.6,8.8,8.4,3.2,7.0,4.6,0.6,3.2,7.2,20.6,2016,14,2
32,29,3,1,2,60.0,0.0,2.4,0.8,10.4,8.4,4.0,3.6,3.0,2.8,1.6,2.6,17.2,18.8,2016,14,2
33,7,1,0,-11,20.0,0.0,0.8,0.2,14.2,7.8,2.2,2.0,5.0,3.6,2.0,2.4,13.6,22.2,2016,14,2
10,9,0,1,5,20.0,100.0,1.4,1.8,8.6,15.4,3.6,5.8,3.4,4.0,1.8,0.2,14.4,10.2,2016,17,0
20,29,3,0,6,40.0,0.0,0.6,1.0,11.2,8.2,2.8,3.8,5.6,4.8,1.0,3.0,10.6,17.6,2016,17,2
27,16,2,2,8,60.0,0.0,1.4,0.6,12.8,10.0,4.6,2.4,4.4,5.4,0.4,1.8,12.6,15.8,2016,17,1
28,31,1,0,4,40.0,20.0,1.4,0.6,10.2,9.4,3.2,3.8,3.2,3.4,1.4,2.2,18.2,14.6,2016,17,2
32,19,0,2,9,60.0,40.0,2.2,1.2,11.4,11.6,3.6,3.4,2.6,3.8,1.4,1.4,14.2,9.6,2016,17,0
33,14,1,0,-11,40.0,0.0,1.0,0.2,15.6,10.4,3.4,4.0,5.0,5.2,1.4,2.8,11.6,19.6,2016,17,2
4,26,1,3,10,60.0,0.0,2.4,0.4,14.6,13.6,5.8,4.2,6.4,7.8,1.2,1.2,11.6,8.6,2016,18,0
18,0,2,1,2,20.0,60.0,1.2,2.4,17.0,14.4,6.0,4.8,9.0,4.6,1.2,1.0,5.8,9.8,2016,18,2
30,7,2,1,-15,80.0,0.0,2.8,0.2,20.8,8.0,8.4,2.0,5.2,3.6,0.6,2.0,8.0,23.4,2016,18,2
11,17,0,1,3,40.0,60.0,1.4,2.4,14.2,15.0,5.0,5.0,8.4,6.4,0.8,1.4,9.4,7.6,2016,19,0
0,32,1,0,-12,60.0,20.0,2.0,1.0,15.4,10.2,4.4,3.2,6.0,4.0,1.0,1.2,11.0,11.0,2016,26,2
7,20,1,0,0,60.0,0.0,1.8,0.8,11.8,7.4,4.6,2.8,3.4,3.0,1.6,1.0,18.4,15.6,2016,26,2
9,4,3,0,-6,100.0,20.0,3.0,1.2,14.4,12.2,5.6,2.8,4.6,7.4,0.2,2.0,8.0,14.6,2016,26,2
14,18,0,3,14,20.0,60.0,1.2,2.0,9.6,16.6,3.4,5.4,3.4,7.2,1.8,1.6,15.6,10.2,2016,26,0
16,11,0,2,-10,40.0,0.0,2.0,0.8,10.4,9.6,3.2,3.0,4.2,3.4,1.4,2.4,14.0,15.4,2016,26,0
19,28,3,1,-12,20.0,20.0,0.8,0.4,21.0,9.4,7.6,2.0,10.6,3.2,0.6,1.8,7.4,20.2,2016,26,2
29,33,1,4,5,40.0,20.0,2.0,1.2,11.4,9.8,4.6,3.0,5.8,5.4,1.8,1.6,12.0,15.6,2016,26,0
31,10,1,1,-2,60.0,0.0,1.6,2.2,14.2,15.0,3.6,4.8,4.0,7.4,1.2,3.0,10.8,15.4,2016,26,1
17,27,4,1,-1,60.0,40.0,2.4,1.2,20.6,11.4,7.4,4.4,6.4,4.6,0.8,1.0,7.4,14.8,2016,27,2
26,30,1,4,3,60.0,0.0,1.0,0.6,15.4,14.0,5.0,5.0,5.0,6.0,0.6,1.0,10.6,11.0,2016,28,0
14,11,2,2,7,20.0,20.0,1.2,1.0,10.0,10.6,3.4,3.2,3.2,4.0,2.0,2.2,14.4,13.0,2016,30,1
7,28,4,1,1,80.0,20.0,2.0,0.6,11.0,8.6,5.2,2.6,4.4,3.4,1.4,2.0,16.4,21.8,2016,31,2
9,27,4,2,1,100.0,40.0,3.0,1.2,14.0,11.2,5.2,3.6,4.0,4.6,0.2,1.6,8.4,14.0,2016,31,2
16,33,1,0,-6,40.0,20.0,2.0,1.8,10.0,10.2,3.4,3.6,4.2,5.0,1.8,1.8,13.4,16.0,2016,31,2
17,18,1,0,4,80.0,80.0,3.2,2.6,22.8,17.4,8.0,5.4,7.4,8.0,1.0,1.2,7.2,9.6,2016,31,2
19,20,2,1,-13,40.0,0.0,1.2,0.6,21.4,7.2,7.6,2.6,9.0,2.6,0.6,1.0,7.4,13.0,2016,31,2
26,32,1,2,-8,40.0,20.0,0.6,0.8,10.4,7.4,2.6,2.0,3.8,4.0,1.2,1.2,12.8,14.8,2016,31,0
29,4,0,3,-4,40.0,20.0,2.0,0.8,12.6,11.4,5.4,3.0,6.8,7.4,2.2,2.2,11.2,14.0,2016,31,0
0,10,2,0,-13,60.0,0.0,1.6,2.2,17.4,15.0,5.4,5.2,6.2,6.2,0.6,3.0,9.0,14.6,2017,1,2
31,30,1,4,10,60.0,20.0,1.4,1.2,12.6,13.4,2.8,4.4,4.6,6.4,1.0,1.0,10.6,11.2,2017,1,0
11,26,3,0,5,40.0,20.0,1.2,1.0,12.8,14.2,4.6,4.8,6.6,7.4,0.8,1.4,9.6,8.8,2017,2,2
18,7,2,1,-14,40.0,0.0,1.4,0.2,16.0,7.8,5.4,2.2,8.0,3.2,1.2,1.8,6.4,22.6,2017,2,2
20,16,0,0,17,60.0,0.0,1.2,1.0,11.2,11.8,3.0,4.0,5.4,6.2,0.8,1.6,12.6,15.8,2017,2,1
28,17,2,2,9,60.0,60.0,1.4,2.2,11.2,13.6,3.6,4.6,2.8,5.6,1.2,1.2,16.6,7.2,2017,2,1
32,14,3,1,-4,60.0,0.0,2.0,0.0,11.8,11.4,3.0,4.2,2.0,5.6,1.6,1.8,12.2,18.8,2017,2,2
33,19,0,2,2,60.0,60.0,1.0,1.6,15.4,12.2,4.2,4.2,6.2,4.2,1.2,1.4,13.0,9.8,2017,2,0
4,0,3,3,14,40.0,40.0,1.4,2.4,12.2,12.0,4.8,4.4,6.8,3.6,1.6,1.4,12.2,10.6,2017,3,1
10,29,1,2,3,20.0,0.0,1.4,0.6,7.4,8.4,3.4,3.0,3.0,5.2,1.8,3.0,14.6,16.4,2017,3,0
27,31,2,0,-4,40.0,0.0,1.4,0.4,12.4,10.4,4.8,4.2,5.0,4.4,0.8,2.4,13.2,15.0,2017,3,2
30,9,2,0,-7,80.0,100.0,2.8,1.6,24.2,13.6,8.8,5.2,6.6,3.2,0.8,0.2,6.6,9.8,2017,4,2
7,26,1,0,12,80.0,20.0,2.4,0.8,12.4,15.4,5.8,5.0,5.2,8.4,1.4,1.8,14.6,9.4,2017,14,2
14,4,3,1,2,20.0,40.0,1.6,1.4,10.8,10.6,3.8,3.6,3.2,6.6,2.0,1.8,16.0,14.8,2017,14,2
16,9,0,3,-9,40.0,80.0,1.6,1.2,9.0,13.2,3.4,4.2,4.0,3.8,1.6,0.6,13.8,9.8,2017,14,0
28,27,1,3,8,60.0,20.0,1.6,1.2,12.6,9.8,4.4,2.8,3.2,3.8,0.8,2.4,16.6,15.8,2017,14,0
29,0,0,4,10,40.0,20.0,2.0,2.2,13.2,10.6,5.4,3.8,6.2,3.4,2.8,1.8,11.4,12.4,2017,14,0
30,32,4,0,-11,100.0,40.0,3.0,1.0,21.6,7.6,8.2,2.4,5.2,4.2,0.6,1.0,7.6,12.6,2017,14,2
31,20,0,0,-5,40.0,0.0,1.4,0.8,9.4,6.8,3.2,2.2,3.2,2.4,1.8,1.4,12.8,17.6,2017,14,1
33,10,3,0,-8,40.0,0.0,0.8,2.0,13.0,11.8,4.0,4.6,5.4,5.4,1.6,2.8,13.6,15.6,2017,14,2
11,18,4,0,7,40.0,60.0,1.4,1.8,12.8,15.0,4.6,4.2,7.0,7.8,0.8,1.4,9.4,8.8,2017,15,2
19,17,1,1,-3,60.0,40.0,1.6,1.8,20.4,14.4,7.8,5.6,7.6,6.0,0.8,1.2,7.8,7.8,2017,15,1
4,31,2,2,3,40.0,0.0,2.0,0.4,13.0,10.2,5.8,4.2,6.2,5.2,2.2,2.8,11.8,16.2,2017,21,1
10,11,0,1,4,20.0,20.0,1.2,1.2,7.4,10.6,2.8,3.0,3.2,3.4,1.4,2.2,13.4,13.8,2017,21,0
17,29,2,3,-4,80.0,20.0,3.0,0.8,19.6,7.8,6.8,2.6,7.6,5.4,0.8,2.6,7.8,14.4,2017,21,0
18,30,2,2,1,60.0,40.0,1.6,2.0,16.0,14.0,5.4,4.8,7.6,6.2,1.2,1.2,7.4,10.8,2017,21,1
20,33,1,3,11,40.0,20.0,0.8,1.8,11.0,12.6,2.6,4.0,5.0,4.8,0.8,1.6,11.6,15.0,2017,21,0
27,19,1,1,4,40.0,80.0,1.2,2.0,12.4,11.6,5.0,4.4,5.2,3.0,0.6,0.6,12.2,8.6,2017,21,1
32,28,2,0,-3,80.0,20.0,2.6,0.8,11.6,8.8,3.8,2.8,3.2,3.4,1.0,2.6,11.4,21.0,2017,21,2
0,7,2,1,-16,80.0,0.0,2.0,0.4,20.0,8.6,5.8,2.6,6.2,4.6,0.6,2.2,8.2,18.0,2017,22,2
9,14,2,0,-8,100.0,0.0,3.0,0.2,14.8,13.2,5.4,5.0,4.6,7.0,0.6,2.2,6.2,16.0,2017,22,2
26,16,3,0,5,40.0,0.0,0.8,0.8,10.6,12.6,2.6,4.6,4.0,6.4,1.2,1.4,11.6,13.2,2017,22,2
0,31,1,2,-11,100.0,0.0,2.2,0.6,21.8,10.0,7.0,3.2,6.8,5.4,0.6,2.0,8.8,13.6,2017,31,0
4,10,0,2,1,40.0,0.0,2.2,1.6,11.6,10.6,5.4,3.8,5.6,4.4,2.2,2.8,12.0,15.6,2017,31,0
7,16,1,0,17,80.0,0.0,2.0,0.6,11.4,12.8,5.0,4.6,4.8,5.6,1.0,1.6,15.4,15.2,2017,31,2
17,9,1,1,-2,60.0,80.0,2.2,1.6,17.2,12.2,4.4,4.2,7.6,4.2,1.2,0.6,6.8,8.8,2017,31,1
20,32,1,1,4,40.0,20.0,1.0,0.6,10.8,6.0,2.8,1.4,6.0,3.0,1.2,1.6,11.6,15.8,2017,31,1
28,30,0,0,14,40.0,40.0,1.2,2.2,13.2,13.2,4.2,4.6,3.8,6.6,1.4,1.4,16.0,11.2,2017,31,1
29,26,2,1,6,40.0,20.0,1.8,0.6,14.4,15.6,5.8,4.6,6.4,7.8,3.0,1.6,12.4,10.0,2017,31,2
19,14,0,0,-13,60.0,0.0,1.6,0.2,19.8,11.6,7.4,4.4,6.6,6.8,0.8,2.0,9.4,15.6,2017,1,1
27,11,1,1,-2,40.0,40.0,1.4,1.4,10.8,13.6,4.0,4.6,4.8,4.4,0.6,1.2,15.4,11.2,2017,1,1
33,18,0,4,3,60.0,40.0,1.2,1.4,14.0,15.6,4.2,4.4,4.6,7.6,1.4,2.0,13.2,8.2,2017,1,0
9,0,3,1,8,100.0,40.0,2.4,2.8,12.4,12.4,4.6,4.8,5.6,3.0,0.6,1.6,7.8,12.4,2017,4,2
10,28,0,4,-2,20.0,0.0,1.0,0.4,7.2,8.8,2.8,2.6,4.4,3.8,1.2,2.8,14.6,19.4,2017,4,0
11,4,6,3,-5,60.0,20.0,2.0,1.4,11.2,10.4,4.2,4.4,5.6,6.8,0.6,2.4,11.0,14.8,2017,4,2
14,17,2,0,10,20.0,40.0,1.8,2.0,12.4,14.0,4.0,6.0,3.8,5.8,2.0,1.4,13.8,9.0,2017,4,2
26,33,1,3,-1,60.0,40.0,1.4,2.0,14.0,13.0,4.0,4.4,5.2,4.8,1.2,1.2,10.8,14.4,2017,4,0
30,20,1,0,-15,100.0,0.0,3.2,0.6,23.0,6.8,9.2,1.8,6.0,2.2,0.2,1.2,6.0,15.0,2017,4,2
31,7,2,1,-5,20.0,0.0,1.0,0.6,9.8,10.2,3.6,3.6,3.0,4.8,1.6,1.8,11.8,19.6,2017,4,2
32,27,1,0,5,80.0,40.0,2.2,1.6,11.2,10.2,3.6,3.2,2.6,3.4,1.0,2.4,12.2,16.8,2017,4,2
16,19,0,3,-4,40.0,60.0,1.4,1.6,9.4,14.8,3.4,5.4,3.6,4.4,1.8,0.6,13.2,8.6,2017,5,0
18,29,2,1,-8,60.0,40.0,1.8,1.2,14.4,8.0,5.4,2.6,7.0,5.4,1.4,2.8,7.6,14.8,2017,5,2
0,14,2,0,-16,80.0,0.0,1.8,0.2,22.6,11.6,7.4,4.4,8.0,5.6,0.8,1.8,9.0,15.4,2017,11,2
17,30,2,0,5,40.0,40.0,2.0,2.0,13.2,13.6,3.6,4.0,6.4,7.4,1.4,1.0,7.2,10.0,2017,11,2
19,31,2,0,-8,60.0,20.0,1.4,0.8,19.4,8.6,7.0,3.4,6.4,5.6,0.6,1.6,9.4,15.4,2017,11,2
20,11,0,0,7,20.0,40.0,1.0,1.6,9.8,13.8,2.6,5.4,4.2,5.0,1.4,1.2,13.6,10.6,2017,11,1
27,10,1,0,-6,20.0,20.0,1.2,1.2,11.6,10.4,4.6,3.8,5.0,3.8,0.8,1.8,15.4,14.0,2017,11,2
28,26,0,4,11,20.0,20.0,0.8,0.8,9.4,14.2,3.2,4.4,3.6,6.8,1.2,1.4,15.4,10.4,2017,11,0
33,32,2,2,-7,60.0,20.0,1.0,0.6,13.2,7.0,3.8,2.0,4.4,2.2,1.2,1.6,11.6,16.0,2017,11,1
7,9,1,1,8,100.0,60.0,2.0,1.2,14.2,11.8,4.6,3.8,5.8,4.4,0.6,0.6,13.8,7.4,2017,12,1
29,16,2,0,11,40.0,0.0,1.2,0.4,13.0,12.0,5.0,4.6,5.4,5.2,2.4,1.4,12.0,15.6,2017,12,2
4,18,0,2,12,20.0,40.0,1.4,1.8,11.2,13.6,4.2,4.2,5.2,6.8,2.0,1.8,12.2,7.4,2017,13,0
9,29,3,1,-2,100.0,40.0,2.6,1.4,13.2,8.6,4.8,3.0,7.0,6.0,0.6,2.2,7.2,12.6,2017,25,2
10,20,1,0,-3,0.0,0.0,0.4,0.2,9.6,7.2,3.8,1.4,4.8,2.0,2.0,1.0,13.2,16.2,2017,25,2
11,28,2,0,-6,80.0,20.0,3.0,1.2,11.6,9.6,5.0,3.8,5.2,3.2,1.0,2.4,12.6,18.2,2017,25,2
14,7,1,1,0,40.0,0.0,2.0,0.8,11.8,9.6,4.0,4.2,3.6,4.2,1.8,1.8,16.0,20.8,2017,25,1
31,33,1,1,6,40.0,60.0,1.4,2.4,10.8,13.0,4.6,4.8,3.0,4.4,1.6,1.2,11.2,15.2,2017,25,1
32,4,2,1,-2,80.0,20.0,1.8,1.8,12.2,12.2,3.8,5.4,3.0,6.4,0.8,3.0,11.2,14.6,2017,25,2
30,27,4,0,-6,100.0,20.0,2.4,1.4,20.8,9.8,7.2,3.4,7.2,4.0,0.2,2.6,7.4,17.8,2017,26,2
16,17,3,1,-7,40.0,40.0,1.0,1.4,9.4,16.4,3.0,6.4,5.2,7.0,2.0,1.0,15.0,8.0,2017,27,2
16,14,3,1,-17,40.0,0.0,0.8,0.2,10.0,11.4,3.2,4.2,5.6,6.2,1.8,1.6,14.6,13.4,2017,4,2
17,0,3,1,6,60.0,20.0,2.0,2.0,13.0,10.4,4.8,3.8,6.2,5.2,1.0,2.0,7.2,13.0,2017,4,2
19,4,1,1,-11,60.0,20.0,1.6,1.6,20.8,11.2,8.2,5.4,6.8,5.4,0.6,2.8,8.8,14.0,2017,4,1
27,20,2,0,-9,40.0,0.0,1.4,0.2,12.0,8.2,4.8,1.8,5.4,2.0,0.8,1.0,13.6,16.4,2017,4,2
29,7,3,2,-6,40.0,0.0,1.0,1.0,12.2,10.0,4.8,4.4,5.4,4.6,2.4,1.8,11.6,19.8,2017,4,2
31,26,3,4,7,20.0,40.0,1.0,1.6,10.4,14.2,3.6,5.2,3.4,5.0,1.4,1.4,11.6,10.6,2017,4,0
32,10,0,2,-1,80.0,20.0,1.6,0.6,12.2,8.8,3.8,2.8,4.6,3.4,0.8,1.4,12.0,12.4,2017,4,0
28,18,0,2,13,20.0,60.0,0.8,1.8,9.0,13.2,2.8,4.4,3.8,6.0,1.8,1.0,14.6,6.4,2017,5,0
30,11,3,2,-8,100.0,40.0,2.6,1.2,19.6,13.0,7.2,5.2,7.8,4.6,0.2,0.6,6.4,10.2,2017,5,2
33,9,1,2,-3,40.0,40.0,1.2,1.2,12.4,10.6,3.2,3.0,4.6,3.6,1.6,0.8,11.6,7.0,2017,6,0
18,27,0,0,-5,80.0,20.0,2.0,1.2,15.0,8.4,5.4,3.0,7.2,3.6,1.0,2.8,6.4,17.8,2017,8,1
4,33,3,2,9,0.0,60.0,1.2,2.2,10.4,14.2,3.8,4.6,5.0,4.8,2.4,1.0,13.2,13.4,2017,11,2
11,32,3,0,-3,80.0,20.0,3.0,1.0,12.8,7.4,5.8,2.4,5.6,3.0,0.8,1.8,12.8,16.8,2017,11,2
14,29,2,1,6,40.0,40.0,1.6,1.4,11.8,7.6,3.0,2.6,4.0,4.0,1.4,2.2,15.2,13.2,2017,11,2
17,7,2,1,-10,60.0,0.0,1.8,1.2,12.6,10.2,5.0,4.8,6.4,4.6,1.0,2.0,7.4,18.4,2017,12,2
4,29,2,0,4,20.0,40.0,1.6,1.6,12.6,7.0,4.6,2.8,4.6,3.8,2.2,2.0,13.4,14.2,2017,18,2
10,31,1,0,2,20.0,20.0,0.4,0.8,11.4,9.4,3.8,3.6,5.4,5.4,1.6,1.6,12.2,17.2,2017,18,2
11,14,4,0,-7,100.0,0.0,3.6,0.4,14.8,10.2,6.6,4.0,6.2,5.8,0.6,2.0,11.6,13.2,2017,18,2
27,9,1,2,-1,60.0,40.0,1.4,1.4,11.4,9.8,5.0,2.6,4.8,3.8,0.4,1.0,12.4,8.0,2017,18,0
